1854,-0.818333333333333
1855,-0.743333333333333
1856,-0.2075
1857,-0.0266666666666667
1858,0.196666666666667
1859,-1.74333333333333
1860,-0.954166666666666
1861,-0.955
1862,-0.226666666666667
1863,-0.095
1864,-0.281666666666667
1865,-0.553333333333333
1866,-0.9425
1867,-0.225
1868,-0.1025
1869,0.944166666666666
1870,-0.319166666666667
1871,-0.455
1872,-0.7425
1873,-1.125
1874,-0.264166666666667
1875,-0.905833333333333
1876,-1.08833333333333
1877,-0.304166666666667
1878,0.236666666666667
1879,-0.385833333333333
1880,-1.36083333333333
1881,-0.266666666666667
1882,-1.36916666666667
1883,-1.4225
1884,0.334166666666667
1885,0.455833333333333
1886,-0.6875
1887,-0.8475
1888,0.664166666666667
1889,0.194166666666667
1890,-1.12083333333333
1891,0.155833333333333
1892,-1.90166666666667
1893,-1.12666666666667
1894,-2.45416666666667
1895,-0.659166666666667
1896,-0.109166666666667
1897,0.140833333333333
1898,0.0933333333333333
1899,-0.351666666666667
1900,0.806666666666667
1901,-0.185833333333333
1902,1.22166666666667
1903,0.281666666666667
1904,1.16
1905,1.3825
1906,0.810833333333333
1907,0.275
1908,0.73
1909,-0.711666666666667
1910,-0.810833333333333
1911,-0.631666666666667
1912,0.165833333333333
1913,0.244166666666667
1914,-0.365833333333333
1915,0.134166666666667
1916,-1.6575
1917,-1.24083333333333
1918,0.0566666666666667
1919,-0.690833333333333
1920,-1.32666666666667
1921,-1.2625
1922,-0.844166666666667
1923,-0.2075
1924,-0.995
1925,-0.356666666666667
1926,1.77083333333333
1927,0.131666666666667
1928,0.0208333333333333
1929,0.545833333333333
1930,0.3025
1931,0.970833333333333
1932,-0.419166666666667
1933,-1.67083333333333
1934,0.829166666666667
1935,0.515
1936,1.85416666666667
1937,0.0558333333333333
1938,0.0358333333333333
1939,-0.365
1940,1.73833333333333
1941,2.35833333333333
1942,0.711666666666667
1943,-0.305833333333333
1944,-0.8875
1945,-0.475
1946,-0.434166666666667
1947,0.4175
1948,-0.900833333333333
1949,-1.74333333333333
1950,-2.23583333333333
1951,-1.12166666666667
1952,-1.54916666666667
1953,-0.64
1954,-0.403333333333333
1955,-2.06916666666667
1956,-1.8125
1957,0.29
1958,0.864166666666667
1959,0.274166666666667
1960,0.0391666666666666
1961,-0.574166666666667
1962,-1.10166666666667
1963,-0.240833333333333
1964,-0.8875
1965,-0.144166666666667
1966,-0.44
1967,-0.741666666666667
1968,-0.154166666666667
1969,-0.344166666666667
1970,-0.404166666666667
1971,-1.31583333333333
1972,-1.14416666666667
1973,-1.13666666666667
1974,-0.3025
1975,-1.41166666666667
1976,-0.149166666666667
1977,0.045
1978,0.0716666666666666
1979,0.1075
1980,0.308333333333333
1981,0.838333333333333
1982,-0.2575
1983,1.24833333333333
1984,0.603333333333333
1985,0.0266666666666667
1986,1.0075
1987,1.13666666666667
1988,-0.0383333333333333
1989,-0.504166666666667
1990,-0.826666666666667
1991,-0.879166666666667
1992,0.76
1993,1.04333333333333
1994,-0.493333333333333
1995,0.439166666666667
1996,0.683333333333334
1997,1.31666666666667
1998,-0.478333333333333
1999,-1.84333333333333
2000,-1.12583333333333
2001,-1.13416666666667
2002,-0.439166666666667
2003,0.381666666666667
2004,-0.224166666666667
2005,-0.188333333333333
2006,-0.350833333333333
2007,-0.7025
2008,-1.66333333333333
2009,-1.03166666666667
2010,-1.06083333333333
2011,-1.81166666666667
2012,-1.73333333333333
2013,-1.16583333333333
2014,0.554166666666667
2015,0.916666666666667
2016,0.669166666666667
2017,-0.0958333333333333
2018,-0.36
2019,-0.1475
2020,-1.14166666666667
2021,-1.87
